poly_id,GID_2,NAME_1,NAME_2,EAD_nomang_usd,EAD_with_usd,EAD_avoided_usd,mangrove_ha,NPV_benefits_usd,NPV_cost_low,NPV_cost_mid,NPV_cost_high,BCR_low,BCR_mid,BCR_high,pop_exposed_nomang,ntl_exposed_nomang,pop_exposed_with,ntl_exposed_with,pop_avoided,ntl_avoided
892,PHL.43.37_1,Leyte,Tabango,0,0,0,209.67507934570312,0,314512.6190185547,838700.3173828125,2096750.7934570312,0,0,0,0,0,0,0,0,0
893,PHL.43.38_1,Leyte,Tabontabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,PHL.43.39_1,Leyte,Tacloban City,2797629.5330000003,2797409.605,219.92800000030547,63.5485725402832,3380.832409444983,95322.8588104248,254194.2901611328,635485.725402832,0.03546717389339612,0.013300190210023545,0.005320076084009418,29.145008087158203,18.389972686767578,29.145008087158203,18.389972686767578,0,0
895,PHL.43.40_1,Leyte,Tanauan,394102.9576875001,385631.39681249997,8471.560875000141,60.58993911743164,130228.65467219632,90884.90867614746,242359.75646972656,605899.3911743164,1.4328963583628989,0.5373361343860871,0.21493445375443482,0,0,0,0,0,0
896,PHL.43.41_1,Leyte,Tolosa,0,0,0,15.609375,0,23414.0625,62437.5,156093.75,0,0,0,0,0,0,0,0,0
897,PHL.43.42_1,Leyte,Tunga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,PHL.43.43_1,Leyte,Villaba,0,0,0,3.976921796798706,0,5965.382695198059,15907.687187194824,39769.21796798706,0,0,0,0,0,0,0,0,0
899,PHL.44.1_1,Maguindanao,Ampatuan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,PHL.44.2_1,Maguindanao,Barira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,PHL.44.3_1,Maguindanao,Buldon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,PHL.44.5_1,Maguindanao,Buluan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,PHL.44.4_1,Maguindanao,Buluan Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,PHL.44.6_1,Maguindanao,Cotabato City,71077.1015625,66419.78721875,4657.314343749997,552.94525146484375,71594.33666609577,829417.8771972656,2211781.005859375,5529452.5146484375,0.0863187768607356,0.03236954132277585,0.01294781652911034,95.63240051269531,0.5888531804084778,95.63240051269531,0.5888531804084778,0,0
905,PHL.44.7_1,Maguindanao,Datu Abdullah Sanki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,PHL.44.8_1,Maguindanao,Datu Anggal Midtimbang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,PHL.44.9_1,Maguindanao,Datu Blah T. Sinsuat,0,0,0,78.11539459228516,0,117173.09188842773,312461.5783691406,781153.9459228516,0,0,0,0,0,0,0,0,0
908,PHL.44.10_1,Maguindanao,Datu Odin Sinsuat,0,0,0,251.31051635742188,0,376965.7745361328,1005242.0654296875,2513105.1635742188,0,0,0,4.465351104736328,0,4.465351104736328,0,0,0
909,PHL.44.11_1,Maguindanao,Datu Paglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,PHL.44.12_1,Maguindanao,Datu Piang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,PHL.44.13_1,Maguindanao,Datu Saudi-Ampatuan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,PHL.44.14_1,Maguindanao,Datu Unsay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,PHL.44.15_1,Maguindanao,Gen. S. K. Pendatun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,PHL.44.16_1,Maguindanao,Guindulungan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,PHL.44.17_1,Maguindanao,Kabuntalan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,PHL.44.18_1,Maguindanao,Mamasapano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,PHL.44.19_1,Maguindanao,Mangudadatu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,PHL.44.20_1,Maguindanao,Matanog,0,0,0,116.2865982055664,0,174429.8973083496,465146.3928222656,1162865.982055664,0,0,0,0,0,0,0,0,0
919,PHL.44.21_1,Maguindanao,Northern Kabuntalan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,PHL.44.22_1,Maguindanao,Pagagawan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,PHL.44.23_1,Maguindanao,Pagalungan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,PHL.44.24_1,Maguindanao,Paglat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,PHL.44.25_1,Maguindanao,Pandag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,PHL.44.26_1,Maguindanao,Parang,83995.25209375,83992.790421875,2.461671874989406,0,37.84193034252948,0,0,0,37841930342.52948,37841930342.52948,37841930342.52948,2.477895736694336,1.2189148664474487,2.477895736694336,1.2189148664474487,0,0
925,PHL.44.27_1,Maguindanao,Rajah Buayan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,PHL.44.28_1,Maguindanao,Shariff Aguak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,PHL.44.29_1,Maguindanao,South Upi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,PHL.44.30_1,Maguindanao,Sultan Kudarat,0,0,0,0,0,0,0,0,0,0,0,5.923309326171875,0,5.923309326171875,0,0,0
929,PHL.44.31_1,Maguindanao,Sultan Mastura,0,0,0,0,0,0,0,0,0,0,0,10.053539276123047,0,10.053539276123047,0,0,0
930,PHL.44.32_1,Maguindanao,Sultan Sa Barongis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,PHL.44.33_1,Maguindanao,Talayan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,PHL.44.34_1,Maguindanao,Talitay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,PHL.44.35_1,Maguindanao,Upi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,PHL.45.1_1,Marinduque,Boac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,PHL.45.2_1,Marinduque,Buenavista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,PHL.45.3_1,Marinduque,Gasan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,PHL.45.4_1,Marinduque,Mogpog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,PHL.45.5_1,Marinduque,Santa Cruz,7770.885341796875,5828.163755859376,1942.7215859374992,1612.199462890625,29864.39243869235,2418299.1943359375,6448797.8515625,16121994.62890625,0.012349337298147297,0.004631001486805236,0.0018524005947220944,1.5612000226974487,0,1.5612000226974487,0,0,0
939,PHL.45.6_1,Marinduque,Torrijos,0,0,0,390.9261779785156,0,586389.2669677734,1563704.7119140625,3909261.7797851562,0,0,0,0,0,0,0,0,0
940,PHL.46.1_1,Masbate,Aroroy,133.96099447631838,123.22579324340822,10.735201232910157,854.51422119140625,165.02635521664357,1281771.3317871094,3418056.884765625,8545142.2119140625,1.2874867078401233e-4,4.828075154400462e-5,1.9312300617601847e-5,3.077357292175293,0,3.077357292175293,0,0,0
941,PHL.46.2_1,Masbate,Baleno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,PHL.46.3_1,Masbate,Balud,44.8964694366455,44.8964694366455,0,0,0,0,0,0,0,0,0,8.466614723205566,0,8.466614723205566,0,0,0
943,PHL.46.4_1,Masbate,Batuan,0,0,0,325.4212341308594,0,488131.85119628906,1301684.9365234375,3254212.3413085938,0,0,0,0,0,0,0,0,0
944,PHL.46.5_1,Masbate,Cataingan,0,0,0,148.1572723388672,0,222235.90850830078,592629.08935546875,1481572.7233886719,0,0,0,0,0,0,0,0,0
945,PHL.46.6_1,Masbate,Cawayan,121889.27637500002,121869.8466875,19.429687500014552,600.731689453125,298.6819195616112,901097.5341796875,2402926.7578125,6007316.89453125,3.3146458427889914e-4,1.2429921910458717e-4,4.971968764183487e-5,73.34547424316406,0.2128409743309021,72.44160461425781,0.2128409743309021,0.90386962890625,0
946,PHL.46.7_1,Masbate,Claveria,1370.8981901855468,1370.8340456542971,0.06414453124966712,155.25096130371094,0.9860586652778631,232876.4419555664,621003.84521484375,1552509.6130371094,4.234256831637811e-6,1.587846311864179e-6,6.351385247456716e-7,1.3461790084838867,0.01600002311170101,1.3461790084838867,0.01600002311170101,0,0
947,PHL.46.8_1,Masbate,Dimasalang,0,0,0,67.31459045410156,0,100971.88568115234,269258.36181640625,673145.9045410156,0,0,0,1.971505045890808,0,1.971505045890808,0,0,0
948,PHL.46.9_1,Masbate,Esperanza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,PHL.46.10_1,Masbate,Mandaon,0,0,0,120.74220275878906,0,181113.3041381836,482968.81103515625,1207422.0275878906,0,0,0,0,0,0,0,0,0
950,PHL.46.11_1,Masbate,Masbate City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,PHL.46.12_1,Masbate,Milagros,1698111.1220000002,1692523.7180000003,5587.403999999864,626.68212890625,85892.09435740714,940023.193359375,2506728.515625,6266821.2890625,0.09137231396435366,0.03426461773663262,0.01370584709465305,69.149505615234375,11.964850425720215,68.40164947509766,11.964850425720215,0.74785614013671875,0
952,PHL.46.13_1,Masbate,Mobo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,PHL.46.14_1,Masbate,Monreal,0,0,0,118.73458862304688,0,178101.8829345703,474938.3544921875,1187345.8862304688,0,0,0,0,0,0,0,0,0
954,PHL.46.15_1,Masbate,Palanas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,PHL.46.16_1,Masbate,Pio V. Corpuz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,PHL.46.17_1,Masbate,Placer,5265570.607,4933662.273,331908.3339999998,669.67987060546875,5102244.609829267,1004519.8059082031,2678719.482421875,6696798.7060546875,5.079287217454356,1.9047327065453834,0.7618930826181534,163.05760192871094,31.97503089904785,163.05760192871094,31.97503089904785,0,0
957,PHL.46.18_1,Masbate,San Fernando,4358.6474375,4358.2954687500005,0.35196874999928696,0,5.410622372357205,0,0,0,5410622372.357204,5410622372.357204,5410622372.357204,0,0,0,0,0,0
958,PHL.46.19_1,Masbate,San Jacinto,0,0,0,122.56090545654297,0,183841.35818481445,490243.6218261719,1225609.0545654297,0,0,0,0,0,0,0,0,0
959,PHL.46.20_1,Masbate,San Pascual,0,0,0,219.8396759033203,0,329759.51385498047,879358.70361328125,2198396.759033203,0,0,0,0,0,0,0,0,0
960,PHL.46.21_1,Masbate,Uson,478776.81124999997,393554.80137500004,85222.00987499993,436.2318420410156,1310071.1732159613,654347.7630615234,1744927.3681640625,4362318.420410156,2.002102318018905,0.7507883692570894,0.30031534770283574,21.731380462646484,4.384154796600342,21.731380462646484,4.384154796600342,0,0
961,PHL.47.1_1,Metropolitan Manila,Kalookan City,769581.52525,769565.8130000001,15.71224999986589,0,241.53579364507814,0,0,0,241535793645.07812,241535793645.07812,241535793645.07812,24.300853729248047,14.229430198669434,24.300853729248047,14.229430198669434,0,0
962,PHL.47.2_1,Metropolitan Manila,Las Piñas,2926115.5855,2926115.5855,0,0,0,0,0,0,0,0,0,62.895687103271484,44.200828552246094,62.895687103271484,44.200828552246094,0,0
963,PHL.47.3_1,Metropolitan Manila,Makati City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,PHL.47.4_1,Metropolitan Manila,Malabon,23139.536,23107.0525,32.48349999999846,0,499.3510129317247,0,0,0,499351012931.7247,499351012931.7247,499351012931.7247,0,0,0,0,0,0
965,PHL.47.5_1,Metropolitan Manila,Mandaluyong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,PHL.47.6_1,Metropolitan Manila,Manila,10594683.996,10594553.961999997,130.03400000184774,0,1998.9412968580864,0,0,0,1998941296858.0862,1998941296858.0862,1998941296858.0862,306.688720703125,225.53030395507812,306.688720703125,225.53030395507812,0,0
967,PHL.47.7_1,Metropolitan Manila,Marikina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,PHL.47.8_1,Metropolitan Manila,Muntinlupa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,PHL.47.9_1,Metropolitan Manila,Navotas,30944019.76,30942776.76,1243,0,19107.95662641536,0,0,0,19107956626415.355,19107956626415.355,19107956626415.355,628.60150146484375,389.415771484375,628.60150146484375,389.415771484375,0,0
970,PHL.47.10_1,Metropolitan Manila,Parañaque,293433791.872,293433791.872,0,0,0,0,0,0,0,0,0,550.6270751953125,3302.1923828125,550.6270751953125,3302.1923828125,0,0
971,PHL.47.11_1,Metropolitan Manila,Pasay City,57450593.008,57450593.008,0,0,0,0,0,0,0,0,0,17.129680633544922,423.28912353515625,17.129680633544922,423.28912353515625,0,0
972,PHL.47.12_1,Metropolitan Manila,Pasig City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,PHL.47.13_1,Metropolitan Manila,Pateros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,PHL.47.14_1,Metropolitan Manila,Quezon City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,PHL.47.15_1,Metropolitan Manila,San Juan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,PHL.47.16_1,Metropolitan Manila,Taguig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,PHL.47.17_1,Metropolitan Manila,Valenzuela,28822139.968000002,28797312.256000005,24827.711999997497,0,381662.7868295127,0,0,0,381662786829512.7,381662786829512.7,381662786829512.7,255.8472137451172,310.01934814453125,255.8472137451172,310.01934814453125,0,0
978,PHL.48.1_1,Misamis Occidental,Aloran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,PHL.48.2_1,Misamis Occidental,Baliangao,0,0,0,660.00140380859375,0,990002.1057128906,2640005.615234375,6600014.0380859375,0,0,0,0.8467481136322021,0,0.8467481136322021,0,0,0
980,PHL.48.3_1,Misamis Occidental,Bonifacio,0,0,0,157.8733367919922,0,236810.00518798828,631493.34716796875,1578733.3679199219,0,0,0,11.351167678833008,0,11.351167678833008,0,0,0
981,PHL.48.4_1,Misamis Occidental,Calamba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,PHL.48.5_1,Misamis Occidental,Clarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,PHL.48.6_1,Misamis Occidental,Concepcion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,PHL.48.7_1,Misamis Occidental,Don Victoriano Chiongbian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,PHL.48.8_1,Misamis Occidental,Jimenez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,PHL.48.9_1,Misamis Occidental,Lopez Jaena,0,0,0,222.4001007080078,0,333600.1510620117,889600.40283203125,2224001.007080078,0,0,0,0,0,0,0,0,0
987,PHL.48.10_1,Misamis Occidental,Oroquieta City,0,0,0,60.949771881103516,0,91424.65782165527,243799.08752441406,609497.7188110352,0,0,0,0,0,0,0,0,0
988,PHL.48.11_1,Misamis Occidental,Ozamis City,4587.1494375,3730.2072500000004,856.9421874999998,63.67216873168945,13173.30181021359,95508.25309753418,254688.6749267578,636721.6873168945,0.1379284133357654,0.05172315500091203,0.02068926200036481,0,0,0,0,0,0
989,PHL.48.12_1,Misamis Occidental,Panaon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,PHL.48.13_1,Misamis Occidental,Plaridel,0,0,0,652.10125732421875,0,978151.8859863281,2608405.029296875,6521012.5732421875,0,0,0,5.467268466949463,0,5.467268466949463,0,0,0
991,PHL.48.14_1,Misamis Occidental,Sapang Dalaga,0,0,0,151.13800048828125,0,226707.00073242188,604552.001953125,1511380.0048828125,0,0,0,0,0,0,0,0,0
992,PHL.48.15_1,Misamis Occidental,Sinacaban,0,0,0,115.0853500366211,0,172628.02505493164,460341.4001464844,1150853.500366211,0,0,0,0,0,0,0,0,0
993,PHL.48.16_1,Misamis Occidental,Tangub City,9411.439167480468,9389.844404785157,21.594762695311147,124.04383850097656,331.96443197082687,186065.75775146484,496175.35400390625,1240438.3850097656,0.0017841242579101765,6.690465967163162e-4,2.676186386865265e-4,4.61112117767334,0,4.61112117767334,0,0,0
994,PHL.48.17_1,Misamis Occidental,Tudela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,PHL.49.1_1,Misamis Oriental,Alubijid,1055935.9725,1055935.9725,0,0,0,0,0,0,0,0,0,6.3008575439453125,7.694525718688965,6.3008575439453125,7.694525718688965,0,0
996,PHL.49.2_1,Misamis Oriental,Balingasag,23527265.56,23527265.56,0,0,0,0,0,0,0,0,0,92.73119354248047,185.50653076171875,92.73119354248047,185.50653076171875,0,0
997,PHL.49.3_1,Misamis Oriental,Balingoan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,PHL.49.4_1,Misamis Oriental,Binuangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,PHL.49.5_1,Misamis Oriental,Cagayan de Oro City,42717496.496,42446269.58399999,271226.9120000079,110.8635025024414,4169422.421892781,166295.2537536621,443454.0100097656,1108635.025024414,25.07240782752023,9.402152935320085,3.7608611741280344,92.79121398925781,167.9324493408203,92.79121398925781,167.9324493408203,0,0
1000,PHL.49.6_1,Misamis Oriental,Claveria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,PHL.49.7_1,Misamis Oriental,El Salvador City,3051866.0815000003,3051866.0815000003,0,0,0,0,0,0,0,0,0,24.45868492126465,34.554931640625,24.45868492126465,34.554931640625,0,0
1002,PHL.49.8_1,Misamis Oriental,Gingoog City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,PHL.49.9_1,Misamis Oriental,Gitagum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,PHL.49.10_1,Misamis Oriental,Initao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,PHL.49.11_1,Misamis Oriental,Jasaan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,PHL.49.12_1,Misamis Oriental,Kinoguitan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,PHL.49.13_1,Misamis Oriental,Lagonglong,207046.743375,207046.743375,0,0,0,0,0,0,0,0,0,0,3.3642916679382324,0,3.3642916679382324,0,0
1008,PHL.49.14_1,Misamis Oriental,Laguindingan,121.55463137817382,121.55463137817382,0,0,0,0,0,0,0,0,0,0.0019357434939593077,0.0014116608072072268,0.0019357434939593077,0.0014116608072072268,0,0
1009,PHL.49.15_1,Misamis Oriental,Libertad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,PHL.49.16_1,Misamis Oriental,Lugait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,PHL.49.17_1,Misamis Oriental,Magsaysay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,PHL.49.18_1,Misamis Oriental,Manticao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,PHL.49.19_1,Misamis Oriental,Medina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,PHL.49.20_1,Misamis Oriental,Naawan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,PHL.49.21_1,Misamis Oriental,Opol,26840205.915999997,26827339.075999994,12866.840000003576,0,197794.86777079204,0,0,0,197794867770792.03,197794867770792.03,197794867770792.03,164.3260955810547,112.09983825683594,164.3260955810547,112.09983825683594,0,0
1016,PHL.49.22_1,Misamis Oriental,Salay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,PHL.49.23_1,Misamis Oriental,Sugbongcogon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,PHL.49.24_1,Misamis Oriental,Tagoloan,1247283.5045,1247283.5045,0,0,0,0,0,0,0,0,0,9.849310874938965,27.01833152770996,9.849310874938965,27.01833152770996,0,0
1019,PHL.49.25_1,Misamis Oriental,Talisayan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,PHL.49.26_1,Misamis Oriental,Villanueva,13667477.659999998,13667477.659999998,0,0,0,0,0,0,0,0,0,5.647489547729492,187.45350646972656,5.647489547729492,187.45350646972656,0,0
1021,PHL.50.1_1,Mountain Province,Barlig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,PHL.50.2_1,Mountain Province,Bauko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,PHL.50.3_1,Mountain Province,Besao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,PHL.50.4_1,Mountain Province,Bontoc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,PHL.50.5_1,Mountain Province,Natonin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,PHL.50.6_1,Mountain Province,Paracelis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,PHL.50.7_1,Mountain Province,Sabangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,PHL.50.8_1,Mountain Province,Sadanga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,PHL.50.9_1,Mountain Province,Sagada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,PHL.50.10_1,Mountain Province,Tadian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,PHL.51.1_1,Negros Occidental,Bacolod City,65782944.64,65782944.64,0,0,0,0,0,0,0,0,0,313.15618896484375,366.92132568359375,313.15618896484375,366.92132568359375,0,0
1032,PHL.51.2_1,Negros Occidental,Bago City,27665860.608000003,27084712.687999997,581147.9200000055,0,8933667.939574905,0,0,0,8933667939574904,8933667939574904,8933667939574904,113.42395782470703,228.8662109375,113.42395782470703,228.8662109375,0,0
1033,PHL.51.3_1,Negros Occidental,Binalbagan,356900.55806250003,356900.55806250003,0,0,0,0,0,0,0,0,0,4.851655960083008,0.3358289301395416,4.851655960083008,0.3358289301395416,0,0
1034,PHL.51.4_1,Negros Occidental,Cadiz City,62553322.35199999,62370370.624,182951.72799999267,371.9264221191406,2812416.4789634757,557889.6331787109,1487705.6884765625,3719264.2211914062,5.041169994393073,1.8904387478974023,0.7561754991589609,279.2420349121094,173.35450744628906,279.2420349121094,173.35450744628906,0,0
1035,PHL.51.5_1,Negros Occidental,Calatrava,7501879.6499999985,6971585.209999999,530294.4399999995,163.12229919433594,8151925.308728247,244683.4487915039,652489.19677734375,1631222.9919433594,33.31621059369057,12.493578972633964,4.997431589053586,10.352290153503418,32.371917724609375,10.352290153503418,32.371917724609375,0,0
1036,PHL.51.6_1,Negros Occidental,Candoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,PHL.51.7_1,Negros Occidental,Cauayan,900079.7119999999,900009.774125,69.93787499994505,121.31531524658203,1075.1165583609084,181972.97286987305,485261.2609863281,1213153.1524658203,0.005908111195884637,0.002215541698456739,8.862166793826956e-4,25.790983200073242,9.332772254943848,25.790983200073242,9.332772254943848,0,0
1038,PHL.51.8_1,Negros Occidental,Enrique B. Magalona,26997972.828,26942826.640000004,55146.18799999729,1.005953311920166,847732.0743492319,1508.929967880249,4023.813247680664,10059.53311920166,561.8100855536254,210.67878208260953,84.2715128330438,153.93992614746094,96.10802459716797,153.93992614746094,96.10802459716797,0,0
1039,PHL.51.9_1,Negros Occidental,Escalante City,3055043.9514999995,3047879.3189999997,7164.632499999832,163.5136260986328,110137.96223186053,245270.43914794922,654054.50439453125,1635136.2609863281,0.4490470299416081,0.16839263622810305,0.06735705449124121,38.197731018066406,23.36583709716797,38.197731018066406,23.36583709716797,0,0
1040,PHL.51.10_1,Negros Occidental,Himamaylan City,11778160.971999997,11774900.504,3260.4679999966174,0,50121.38465466661,0,0,0,50121384654666.61,50121384654666.61,50121384654666.61,58.54780578613281,85.59886932373047,58.54780578613281,85.59886932373047,0,0
1041,PHL.51.11_1,Negros Occidental,Hinigaran,1633251.5085,1633251.5085,0,0,0,0,0,0,0,0,0,14.114648818969727,9.147380828857422,14.114648818969727,9.147380828857422,0,0
1042,PHL.51.12_1,Negros Occidental,Hinoba-An,952239.04825,951400.3732500001,838.6749999999302,95.40543365478516,12892.490364969884,143108.15048217773,381621.7346191406,954054.3365478516,0.09008914112530213,0.0337834279219883,0.01351337116879532,12.710399627685547,5.604543685913086,12.710399627685547,5.604543685913086,0,0
1043,PHL.51.13_1,Negros Occidental,Ilog,1524305.1685000001,1506465.673,17839.495500000194,395.4782409667969,274236.7709180496,593217.3614501953,1581912.9638671875,3954782.4096679688,0.4622871627486474,0.17335768603074275,0.0693430744122971,54.290313720703125,14.972774505615234,54.290313720703125,14.972774505615234,0,0
1044,PHL.51.14_1,Negros Occidental,Isabela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,PHL.51.15_1,Negros Occidental,Kabankalan City,1300367.7607500001,1295697.6775000002,4670.083249999909,0,71790.6260520894,0,0,0,71790626052089.39,71790626052089.39,71790626052089.39,23.00849151611328,8.321511268615723,23.00849151611328,8.321511268615723,0,0
1046,PHL.51.16_1,Negros Occidental,La Carlota City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,PHL.51.17_1,Negros Occidental,La Castellana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,PHL.51.18_1,Negros Occidental,Manapla,1795794.8064999997,1789163.5785,6631.227999999654,0,101938.22767808885,0,0,0,101938227678088.84,101938227678088.84,101938227678088.84,18.943355560302734,7.471311569213867,18.943355560302734,7.471311569213867,0,0
1049,PHL.51.19_1,Negros Occidental,Moises Padilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,PHL.51.20_1,Negros Occidental,Murcia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,PHL.51.21_1,Negros Occidental,Pontevedra,13179296.97,13179296.97,0,0,0,0,0,0,0,0,0,89.99470520019531,61.13535690307617,89.99470520019531,61.13535690307617,0,0
1052,PHL.51.22_1,Negros Occidental,Pulupandan,17110182.628,16520528.891999999,589653.7359999996,124.3288803100586,9064423.17947849,186493.3204650879,497315.5212402344,1243288.803100586,48.60454603346171,18.22670476254814,7.290681905019256,105.29035186767578,113.86418151855469,105.29035186767578,113.86418151855469,0,0
1053,PHL.51.23_1,Negros Occidental,Sagay City,2545719.948,2435188.907,110531.04099999974,568.6080322265625,1699133.0147228742,852912.04833984375,2274432.12890625,5686080.322265625,1.9921550153150758,0.7470581307431534,0.29882325229726137,83.91950988769531,16.23439598083496,83.91950988769531,16.23439598083496,0,0
1054,PHL.51.24_1,Negros Occidental,Salvador Benedicto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
