poly_id,GID_2,NAME_1,NAME_2,EAD_nomang_usd,EAD_with_usd,EAD_avoided_usd,mangrove_ha,benefit_per_ha_year,NPV_benefits_usd,NPV_cost_low,NPV_cost_mid,NPV_cost_high,BCR_low,BCR_mid,BCR_high,pop_exposed_nomang,ntl_exposed_nomang,pop_exposed_with,ntl_exposed_with,pop_avoided,ntl_avoided
402,PHL.22.14_1,Capiz,Roxas City,55345308.02399999,50041805.471999995,5303502.551999994,370.38360595703125,14318.9451873722,81527833.251568,555575.4089355469,1481534.423828125,3703836.0595703125,146.74485576633248,55.02932091237467,22.01172836494987,343.87664794921875,311.8149108886719,301.3408203125,277.1429748535156,42.53582763671875,34.67193603515625
403,PHL.22.15_1,Capiz,Sapi-An,72691.2818671875,72691.2818671875,0,0,0,0,0,0,0,0,0,0,25.571847915649414,0.1037152037024498,25.571847915649414,0.1037152037024498,0,0
404,PHL.22.16_1,Capiz,Sigma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,PHL.22.17_1,Capiz,Tapaz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,PHL.23.1_1,Catanduanes,Bagamanoc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,PHL.23.2_1,Catanduanes,Baras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,PHL.23.3_1,Catanduanes,Bato,109066.50159375,67941.40156249999,41125.10003125001,222.23976135253906,185.04834499895472,632193.5862060484,333359.6420288086,888959.04541015625,2222397.6135253906,1.8964310807347666,0.7111616552755374,0.284464662110215,15.503721237182617,1.5368436574935913,15.503721237182617,1.5368436574935913,0,0
409,PHL.23.4_1,Catanduanes,Caramoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,PHL.23.5_1,Catanduanes,Gigmoto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,PHL.23.6_1,Catanduanes,Pandan,0,0,0,241.56243896484375,0,0,362343.6584472656,966249.755859375,2415624.3896484375,0,0,0,0,0,0,0,0,0
412,PHL.23.7_1,Catanduanes,Panganiban,506462.7401875,289333.68700000003,217129.0531875,576.3365478515625,376.7400384322362,3337805.736638281,864504.82177734375,2305346.19140625,5763365.478515625,3.8609451937770043,1.4478544476663766,0.5791417790665506,7.176673412322998,2.2533867359161377,7.176673412322998,2.2533867359161377,0,0
413,PHL.23.8_1,Catanduanes,San Andres,303747.7158125,303747.7158125,0,111.12712860107422,0,0,166690.69290161133,444508.5144042969,1111271.2860107422,0,0,0,17.578750610351562,1.27158522605896,17.578750610351562,1.27158522605896,0,0
414,PHL.23.9_1,Catanduanes,San Miguel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,PHL.23.10_1,Catanduanes,Viga,128.349326751709,102.9157427368164,25.43358401489259,126.75476837158203,0.20065189137763995,390.9765247070463,190132.15255737305,507019.0734863281,1267547.6837158203,0.0020563409157694553,7.711278434135457e-4,3.084511373654183e-4,0,0,0,0,0,0
416,PHL.23.11_1,Catanduanes,Virac,251241.23693749995,250288.40337500002,952.8335624999308,0,952833562499.9308,14647.387276300487,0,0,0,14647387276300.486,14647387276300.486,14647387276300.486,18.263837814331055,5.861053943634033,18.263837814331055,5.861053943634033,0,0
417,PHL.24.1_1,Cavite,Alfonso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,PHL.24.2_1,Cavite,Amadeo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,PHL.24.3_1,Cavite,Bacoor,89305343.904,89305343.904,0,0,0,0,0,0,0,0,0,0,1405.0765380859375,639.4642333984375,1405.0765380859375,639.4642333984375,0,0
420,PHL.24.4_1,Cavite,Carmona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,PHL.24.5_1,Cavite,Cavite City,4568169.848,4568169.848,0,0,0,0,0,0,0,0,0,0,240.31837463378906,147.15684509277344,240.31837463378906,147.15684509277344,0,0
422,PHL.24.6_1,Cavite,Dasmariñas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,PHL.24.7_1,Cavite,General Emilio Aguinaldo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,PHL.24.8_1,Cavite,General Mariano Alvarez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,PHL.24.9_1,Cavite,General Trias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,PHL.24.10_1,Cavite,Imus,641855.15225,641855.15225,0,0,0,0,0,0,0,0,0,0,44.418392181396484,44.55571365356445,44.418392181396484,44.55571365356445,0,0
427,PHL.24.11_1,Cavite,Indang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,PHL.24.12_1,Cavite,Kawit,17546146.843999997,17546146.843999997,0,0,0,0,0,0,0,0,0,0,233.43850708007812,177.0079345703125,233.43850708007812,177.0079345703125,0,0
429,PHL.24.13_1,Cavite,Magallanes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,PHL.24.14_1,Cavite,Maragondon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,PHL.24.15_1,Cavite,Mendez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,PHL.24.16_1,Cavite,Naic,469992.95612499997,469992.95612499997,0,0,0,0,0,0,0,0,0,0,68.71943664550781,28.442752838134766,68.71943664550781,28.442752838134766,0,0
433,PHL.24.17_1,Cavite,Noveleta,7238568.113000001,7238568.113000001,0,0,0,0,0,0,0,0,0,0,177.8873748779297,116.64187622070312,177.8873748779297,116.64187622070312,0,0
434,PHL.24.18_1,Cavite,Rosario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,PHL.24.19_1,Cavite,Silang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,PHL.24.20_1,Cavite,Tagaytay City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,PHL.24.21_1,Cavite,Tanza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,PHL.24.22_1,Cavite,Ternate,170024.74018749996,170024.74018749996,0,0,0,0,0,0,0,0,0,0,4.350661277770996,7.214603424072266,4.350661277770996,7.214603424072266,0,0
439,PHL.24.23_1,Cavite,Trece Martires City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,PHL.25.1_1,Cebu,Alcantara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,PHL.25.2_1,Cebu,Alcoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,PHL.25.3_1,Cebu,Alegria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,PHL.25.4_1,Cebu,Aloguinsan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,PHL.25.5_1,Cebu,Argao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,PHL.25.6_1,Cebu,Asturias,4304419.616,4274595.3,29824.316000000574,80.58885955810547,370.0798865195122,458472.83712028683,120883.2893371582,322355.4382324219,805888.5955810547,3.7926899543703705,1.422258732888889,0.5689034931555556,56.604976654052734,42.655582427978516,47.08678436279297,39.8823127746582,9.518192291259766,2.7732696533203125
446,PHL.25.7_1,Cebu,Badian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,PHL.25.8_1,Cebu,Balamban,25386963.879999995,25386963.879999995,0,0,0,0,0,0,0,0,0,0,102.9914321899414,137.6494598388672,102.9914321899414,137.6494598388672,0,0
448,PHL.25.9_1,Cebu,Bantayan,1143744.40075,1140641.294,3103.1067500000354,0,3103106750000.035,47702.35654556508,0,0,0,47702356545565.08,47702356545565.08,47702356545565.08,41.562862396240234,19.113752365112305,41.562862396240234,19.113752365112305,0,0
449,PHL.25.10_1,Cebu,Barili,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,PHL.25.11_1,Cebu,Bogo City,1243244.781,771483.4345,471761.3465,210.3682403564453,2242.5502333463146,7252128.195447551,315552.36053466797,841472.96142578125,2103682.403564453,22.982329091627253,8.61837340936022,3.4473493637440877,17.88842010498047,31.499685287475586,14.928648948669434,24.63547134399414,2.959771156311035,6.864213943481445
451,PHL.25.12_1,Cebu,Boljoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,PHL.25.13_1,Cebu,Borbon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,PHL.25.14_1,Cebu,Carcar,0,0,0,72.545257568359375,0,0,108817.88635253906,290181.0302734375,725452.57568359375,0,0,0,0,0,0,0,0,0
454,PHL.25.15_1,Cebu,Carmen,36729.5738125,36729.5738125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,PHL.25.16_1,Cebu,Catmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,PHL.25.17_1,Cebu,Cebu City,71647664.928,58544955.656,13102709.272,119.62798309326172,109528.79864057522,201420756.60330358,179441.97463989258,478511.9323730469,1196279.8309326172,1122.484062090369,420.93152328388834,168.37260931355533,622.1136474609375,396.3819274902344,622.1136474609375,396.3819274902344,0,0
457,PHL.25.18_1,Cebu,Compostela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,PHL.25.19_1,Cebu,Consolacion,149924.787,149924.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,PHL.25.20_1,Cebu,Cordoba,3777633.484,2492880.115500001,1284753.3684999994,60.37064743041992,21281.093100429964,19749808.23888899,90555.97114562988,241482.5897216797,603706.4743041992,218.09504098992915,81.78564037122342,32.71425614848937,109.96451568603516,39.0191650390625,109.96451568603516,39.0191650390625,0,0
460,PHL.25.21_1,Cebu,Daanbantayan,0,0,0,68.44895935058594,0,0,102673.4390258789,273795.83740234375,684489.5935058594,0,0,0,0,0,0,0,0,0
461,PHL.25.22_1,Cebu,Dalaguete,0,0,0,90.749176025390625,0,0,136123.76403808594,362996.7041015625,907491.76025390625,0,0,0,0,0,0,0,0,0
462,PHL.25.23_1,Cebu,Danao City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,PHL.25.24_1,Cebu,Danao Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,PHL.25.25_1,Cebu,Dumanjug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,PHL.25.26_1,Cebu,Ginatilan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,PHL.25.27_1,Cebu,Lapu-Lapu City,69765156.256,67473207.984,2291948.272,0,2291948271999999.5,35232862.567468725,0,0,0,35232862567468724,35232862567468724,35232862567468724,156.2745819091797,226.08114624023438,156.2745819091797,226.08114624023438,0,0
467,PHL.25.28_1,Cebu,Liloan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,PHL.25.29_1,Cebu,Madridejos,82189.37,65029.776625000006,17159.59337499999,101.85470581054688,168.47128700089127,263785.0087984104,152782.0587158203,407418.8232421875,1018547.0581054688,1.7265444059047488,0.6474541522142808,0.2589816608857123,22.78645896911621,3.4563822746276855,0,0.8982905745506287,22.78645896911621,2.558091700077057
469,PHL.25.30_1,Cebu,Malabuyoc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,PHL.25.31_1,Cebu,Mandaue City,140907235.616,139979929.936,927305.6800000072,0,927305680000007.1,14254961.152750392,0,0,0,14254961152750390,14254961152750390,14254961152750390,511.8843688964844,1060.747314453125,511.8843688964844,1060.747314453125,0,0
471,PHL.25.32_1,Cebu,Medellin,170101.82475,137163.665,32938.15974999999,60.858646392822266,541.2239953119423,506340.2476725181,91287.9695892334,243434.58557128906,608586.4639282227,5.54662624167113,2.0799848406266737,0.8319939362506695,11.034847259521484,10.15792179107666,2.671269416809082,3.6868021488189697,8.363577842712402,6.47111964225769
472,PHL.25.33_1,Cebu,Minglanilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,PHL.25.34_1,Cebu,Moalboal,4752.5008515625,4239.9215234375,512.5793281250008,94.1920394897461,5.441854013372341,7879.600618994079,141288.05923461914,376768.1579589844,941920.3948974609,0.055769756210674724,0.02091365857900302,0.008365463431601208,0,0,0,0,0,0
474,PHL.25.35_1,Cebu,Naga City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,PHL.25.36_1,Cebu,Oslob,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,PHL.25.37_1,Cebu,Pilar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,PHL.25.38_1,Cebu,Pinamungahan,4140111.597,2680499.4099999997,1459612.1870000004,124.50350189208984,11723.462913236617,22437816.86289885,186755.25283813477,498014.0075683594,1245035.0189208984,120.14557299947134,45.054589874801756,18.021835949920703,17.16873550415039,17.746501922607422,17.16873550415039,17.746501922607422,0,0
478,PHL.25.39_1,Cebu,Poro,0,0,0,384.0029602050781,0,0,576004.4403076172,1536011.8408203125,3840029.6020507812,0,0,0,0,0,0,0,0,0
479,PHL.25.40_1,Cebu,Ronda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,PHL.25.41_1,Cebu,Samboan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,PHL.25.42_1,Cebu,San Fernando,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,PHL.25.43_1,Cebu,San Francisco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,PHL.25.44_1,Cebu,San Remigio,3022.0679199218753,2548.933033203125,473.1348867187503,0,473134886718.75024,7273.242875193744,0,0,0,7273242875193.744,7273242875193.744,7273242875193.744,0,0,0,0,0,0
484,PHL.25.45_1,Cebu,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,PHL.25.46_1,Cebu,Santander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,PHL.25.47_1,Cebu,Sibonga,0,0,0,79.52045440673828,0,0,119280.68161010742,318081.8176269531,795204.5440673828,0,0,0,0,0,0,0,0,0
487,PHL.25.48_1,Cebu,Sogod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,PHL.25.49_1,Cebu,Tabogon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,PHL.25.50_1,Cebu,Tabuelan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,PHL.25.51_1,Cebu,Talisay City,14213702.088000001,10866827.086,3346875.002000002,4.914654731750488,680999.0090205017,51449672.06134341,7371.982097625732,19658.618927001953,49146.54731750488,6979.082610348934,2617.1559788808504,1046.8623915523401,157.52125549316406,131.87893676757812,157.52125549316406,131.87893676757812,0,0
491,PHL.25.52_1,Cebu,Toledo City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,PHL.25.53_1,Cebu,Tuburan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,PHL.25.54_1,Cebu,Tudela,0,0,0,17.01270866394043,0,0,25519.062995910645,68050.83465576172,170127.0866394043,0,0,0,0,0,0,0,0,0
494,PHL.26.1_1,Compostela Valley,Compostela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,PHL.26.2_1,Compostela Valley,Laak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,PHL.26.3_1,Compostela Valley,Mabini,3853.0303261718755,3853.0303261718755,0,0,0,0,0,0,0,0,0,0,1.8295574188232422,0.411509245634079,1.8295574188232422,0.411509245634079,0,0
497,PHL.26.4_1,Compostela Valley,Maco,419049.08599999995,419049.08599999995,0,0,0,0,0,0,0,0,0,0,15.49901294708252,9.661462783813477,15.49901294708252,9.661462783813477,0,0
498,PHL.26.5_1,Compostela Valley,Maragusan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,PHL.26.6_1,Compostela Valley,Mawab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,PHL.26.7_1,Compostela Valley,Monkayo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,PHL.26.8_1,Compostela Valley,Montevista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,PHL.26.9_1,Compostela Valley,Nabunturan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,PHL.26.10_1,Compostela Valley,New Bataan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,PHL.26.11_1,Compostela Valley,Pantukan,32004.0311875,32004.0311875,0,0,0,0,0,0,0,0,0,0,14.985097885131836,1.3584728240966797,14.985097885131836,1.3584728240966797,0,0
505,PHL.27.1_1,Davao del Norte,Asuncion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,PHL.27.2_1,Davao del Norte,Braulio E. Dujali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,PHL.27.3_1,Davao del Norte,Carmen,12190718.294,12190718.294,0,0,0,0,0,0,0,0,0,0,59.1337890625,46.83604049682617,59.1337890625,46.83604049682617,0,0
508,PHL.27.4_1,Davao del Norte,Kapalong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,PHL.27.5_1,Davao del Norte,New Corella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,PHL.27.6_1,Davao del Norte,Panabo City,47200207.43999999,47200207.43999999,0,0,0,0,0,0,0,0,0,0,119.56158447265625,187.7903289794922,119.56158447265625,187.7903289794922,0,0
511,PHL.27.7_1,Davao del Norte,Samal City,375480.17268749996,375480.17268749996,0,0,0,0,0,0,0,0,0,0,0,23.41602325439453,0,23.41602325439453,0,0
512,PHL.27.8_1,Davao del Norte,San Isidro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,PHL.27.9_1,Davao del Norte,Santo Tomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,PHL.27.10_1,Davao del Norte,Tagum City,3699271.559,3699271.559,0,0,0,0,0,0,0,0,0,0,49.22726058959961,10.287843704223633,49.22726058959961,10.287843704223633,0,0
515,PHL.27.11_1,Davao del Norte,Talaingod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,PHL.28.1_1,Davao del Sur,Bansalan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,PHL.28.2_1,Davao del Sur,Davao City,2370518789.632,2370518789.632,0,0,0,0,0,0,0,0,0,0,2659.24072265625,5657.37109375,2659.24072265625,5657.37109375,0,0
518,PHL.28.3_1,Davao del Sur,Digos City,51190.366265624994,51190.366265624994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,PHL.28.4_1,Davao del Sur,Don Marcelino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,PHL.28.5_1,Davao del Sur,Hagonoy,4010329.386,4010329.386,0,0,0,0,0,0,0,0,0,0,15.490954399108887,12.23461627960205,15.490954399108887,12.23461627960205,0,0
521,PHL.28.6_1,Davao del Sur,Jose Abad Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,PHL.28.7_1,Davao del Sur,Kiblawan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,PHL.28.8_1,Davao del Sur,Magsaysay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,PHL.28.9_1,Davao del Sur,Malalag,36478.929214843745,36478.929214843745,0,0,0,0,0,0,0,0,0,0,0.8304966688156128,1.2943391799926758,0.8304966688156128,1.2943391799926758,0,0
525,PHL.28.10_1,Davao del Sur,Malita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,PHL.28.11_1,Davao del Sur,Matanao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,PHL.28.12_1,Davao del Sur,Padada,2145090.2415,2145090.2415,0,0,0,0,0,0,0,0,0,0,15.127358436584473,3.8132543563842773,15.127358436584473,3.8132543563842773,0,0
528,PHL.28.13_1,Davao del Sur,Santa Cruz,7238817.17,7238817.17,0,0,0,0,0,0,0,0,0,0,7.391296863555908,44.947139739990234,7.391296863555908,44.947139739990234,0,0
529,PHL.28.14_1,Davao del Sur,Santa Maria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,PHL.28.15_1,Davao del Sur,Sarangani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,PHL.28.16_1,Davao del Sur,Sulop,172164.92681250002,172164.92681250002,0,0,0,0,0,0,0,0,0,0,6.352122783660889,5.820225715637207,6.352122783660889,5.820225715637207,0,0
532,PHL.29.1_1,Davao Oriental,Baganga,0,0,0,1492.10986328125,0,0,2238164.794921875,5968439.453125,14921098.6328125,0,0,0,8.079648971557617,0,8.079648971557617,0,0,0
533,PHL.29.2_1,Davao Oriental,Banaybanay,154213.56682812498,154213.56682812498,0,0,0,0,0,0,0,0,0,0,47.29766845703125,0.31965234875679016,47.29766845703125,0.31965234875679016,0,0
534,PHL.29.3_1,Davao Oriental,Boston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,PHL.29.4_1,Davao Oriental,Caraga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,PHL.29.5_1,Davao Oriental,Cateel,8179798.090000001,8179798.090000001,0,33.65709686279297,0,0,50485.64529418945,134628.38745117188,336570.9686279297,0,0,0,67.41153717041016,53.714698791503906,67.41153717041016,53.714698791503906,0,0
537,PHL.29.6_1,Davao Oriental,Governor Generoso,38545.53489843751,38545.53489843751,0,0,0,0,0,0,0,0,0,0,6.636197090148926,0.19900943338871002,6.636197090148926,0.19900943338871002,0,0
538,PHL.29.7_1,Davao Oriental,Lupon,9934693.049,9934693.049,0,0,0,0,0,0,0,0,0,0,35.48912048339844,51.00742721557617,35.48912048339844,51.00742721557617,0,0
539,PHL.29.8_1,Davao Oriental,Manay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,PHL.29.9_1,Davao Oriental,Mati City,601690.943125,601690.943125,0,0,0,0,0,0,0,0,0,0,9.295537948608398,5.172372341156006,9.295537948608398,5.172372341156006,0,0
541,PHL.29.10_1,Davao Oriental,San Isidro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,PHL.29.11_1,Davao Oriental,Tarragona,0,0,0,0,0,0,0,0,0,0,0,0,5.241169452667236,0,5.241169452667236,0,0,0
543,PHL.30.1_1,Dinagat Islands,Basilisa,0,0,0,47.3014030456543,0,0,70952.10456848145,189205.6121826172,473014.03045654297,0,0,0,0,0,0,0,0,0
544,PHL.30.2_1,Dinagat Islands,Cagdianao,0,0,0,451.0888977050781,0,0,676633.3465576172,1804355.5908203125,4510888.977050781,0,0,0,3.832606077194214,0,3.832606077194214,0,0,0
545,PHL.30.3_1,Dinagat Islands,Dinagat,9714.867175781252,7736.072741210939,1978.7944345703127,83.9463119506836,23.572142582425847,30418.920537700433,125919.46792602539,335785.2478027344,839463.1195068359,0.24157440496469382,0.09059040186176018,0.03623616074470407,1.2130142450332642,0.129392609000206,1.2130142450332642,0.129392609000206,0,0
546,PHL.30.4_1,Dinagat Islands,Libjo,0,0,0,815.1688232421875,0,0,1222753.2348632812,3260675.29296875,8151688.232421875,0,0,0,0,0,0,0,0,0
547,PHL.30.5_1,Dinagat Islands,Loreto,0,0,0,185.29244995117188,0,0,277938.6749267578,741169.7998046875,1852924.4995117188,0,0,0,0.2078787088394165,0,0.2078787088394165,0,0,0
548,PHL.30.6_1,Dinagat Islands,San Jose,4088469.869,3641458.8654999994,447011.0035000006,124.88298034667969,3579.438945636001,6871654.759781508,187324.47052001953,499531.92138671875,1248829.8034667969,36.68316659700436,13.756187473876635,5.502474989550653,67.86841583251953,19.21260643005371,67.86841583251953,19.21260643005371,0,0
549,PHL.30.7_1,Dinagat Islands,Tubajon,0,0,0,442.29736328125,0,0,663446.044921875,1769189.453125,4422973.6328125,0,0,0,0,0,0,0,0,0
550,PHL.31.1_1,Eastern Samar,Arteche,195440.1385625,146689.07615625,48751.062406250014,625.12506103515625,77.9860950151674,749423.319348587,937687.5915527344,2500500.244140625,6251250.6103515625,0.799224950932328,0.299709356599623,0.1198837426398492,6.5533623695373535,0.939297080039978,6.5533623695373535,0.939297080039978,0,0
551,PHL.31.2_1,Eastern Samar,Balangiga,0,0,0,222.97381591796875,0,0,334460.7238769531,891895.263671875,2229738.1591796875,0,0,0,0,0,0,0,0,0
552,PHL.31.3_1,Eastern Samar,Balangkayan,0,0,0,73.78973388671875,0,0,110684.60083007812,295158.935546875,737897.3388671875,0,0,0,0,0,0,0,0,0
553,PHL.31.4_1,Eastern Samar,Borongan City,13369.9446015625,10792.380529296875,2577.5640722656244,448.00634765625,5.753409713389505,39623.47746955599,672009.521484375,1792025.390625,4480063.4765625,0.058962672704448105,0.02211100226416804,0.008844400905667215,0,0,0,0,0,0
554,PHL.31.5_1,Eastern Samar,Can-Avid,37476.7225,34670.04625,2806.676250000004,130.8583526611328,21.44820099690614,43145.493201440215,196287.52899169922,523433.41064453125,1308583.5266113281,0.2198076129597861,0.08242785485991978,0.03297114194396791,0,0,0,0,0,0
555,PHL.31.6_1,Eastern Samar,Dolores,77598.96762499999,71247.1233125,6351.84431249999,370.293212890625,17.153553161062554,97643.41562429034,555439.8193359375,1481172.8515625,3702932.12890625,0.17579477060364354,0.06592303897636632,0.02636921559054653,0,0,0,0,0,0
556,PHL.31.7_1,Eastern Samar,General Macarthur,1188896.6743750002,950857.578875,238039.09550000017,148.5345916748047,1602.583565322971,3659244.3380572377,222801.88751220703,594138.36669921875,1485345.9167480469,16.42375824960977,6.158909343603663,2.463563737441465,17.399250030517578,9.31277847290039,17.399250030517578,9.31277847290039,0,0
557,PHL.31.8_1,Eastern Samar,Giporlos,1354.0193574218752,1079.7092841796875,274.3100732421876,686.949951171875,0.3993159512919962,4216.818167096171,1030424.9267578125,2747799.8046875,6869499.51171875,0.0040923099369928944,0.0015346162263723353,6.138464905489341e-4,0,0,0,0,0,0
558,PHL.31.9_1,Eastern Samar,Guiuan,2895437.083,2895086.682499999,350.40050000092015,0,350400500000.9201,5386.514526059402,0,0,0,5386514526059.401,5386514526059.401,5386514526059.401,15.8888521194458,20.61569595336914,15.8888521194458,20.61569595336914,0,0
559,PHL.31.10_1,Eastern Samar,Hernani,0,0,0,87.22464752197266,0,0,130836.97128295898,348898.5900878906,872246.4752197266,0,0,0,0,0,0,0,0,0
560,PHL.31.11_1,Eastern Samar,Jipapad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,PHL.31.12_1,Eastern Samar,Lawaan,0,0,0,122.43235778808594,0,0,183648.5366821289,489729.43115234375,1224323.5778808594,0,0,0,0,0,0,0,0,0
562,PHL.31.13_1,Eastern Samar,Llorente,0,0,0,74.13275146484375,0,0,111199.12719726562,296531.005859375,741327.5146484375,0,0,0,0,0,0,0,0,0
563,PHL.31.14_1,Eastern Samar,Maslog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,PHL.31.15_1,Eastern Samar,Maydolong,0,0,0,40.026702880859375,0,0,60040.05432128906,160106.8115234375,400267.02880859375,0,0,0,0,0,0,0,0,0
